sep=;
Date;Bid;Ask;Opening price;High price;Low price;Closing price;Average price;Total volume;Turnover;Trades;
2017-10-05;;;1651,09;1655,97;1646,33;1653,15;;1;;0;
2017-10-04;;;1649,18;1651,73;1645,57;1651,09;;1;;0;
2017-10-03;;;1640,65;1650,46;1640,65;1649,18;;1;;0;
2017-10-02;;;1637,82;1641,65;1634,69;1640,65;;1;;0;
2017-09-29;;;1624,98;1637,82;1620,97;1637,82;;1;;0;
2017-09-28;;;1624,57;1627,31;1618,85;1624,98;;1;;0;
2017-09-27;;;1610,76;1627,69;1610,76;1623,77;;1;;0;
2017-09-26;;;1604,10;1614,12;1601,86;1610,76;;1;;0;
2017-09-25;;;1600,77;1608,49;1598,84;1604,10;;1;;0;
2017-09-22;;;1595,91;1600,77;1591,70;1600,77;;1;;0;
2017-09-21;;;1585,38;1597,56;1585,38;1596,31;;1;;0;
2017-09-20;;;1584,43;1588,48;1581,90;1585,38;;1;;0;
2017-09-19;;;1582,78;1586,22;1580,76;1584,43;;1;;0;
2017-09-18;;;1578,87;1586,82;1578,31;1582,78;;1;;0;
2017-09-15;;;1587,52;1591,32;1577,29;1578,87;;1;;0;
2017-09-14;;;1580,04;1587,98;1578,57;1587,52;;1;;0;
2017-09-13;;;1580,13;1580,90;1575,76;1580,04;;1;;0;
2017-09-12;;;1572,16;1581,13;1572,13;1580,13;;1;;0;
2017-09-11;;;1552,78;1573,34;1552,78;1572,16;;1;;0;
2017-09-08;;;1553,02;1553,23;1545,28;1552,32;;1;;0;
2017-09-07;;;1541,27;1553,87;1537,74;1553,02;;1;;0;
2017-09-06;;;1546,99;1546,99;1536,45;1541,27;;1;;0;
2017-09-05;;;1551,89;1555,85;1545,10;1546,99;;1;;0;
2017-09-04;;;1558,79;1558,79;1546,31;1551,89;;1;;0;
2017-09-01;;;1546,86;1560,87;1546,86;1558,79;;1;;0;
2017-08-31;;;1535,96;1550,55;1535,96;1546,86;;1;;0;
2017-08-30;;;1520,90;1537,88;1520,90;1535,96;;1;;0;
2017-08-29;;;1536,88;1536,88;1517,77;1520,90;;1;;0;
2017-08-28;;;1540,82;1543,80;1532,43;1536,88;;1;;0;
2017-08-25;;;1537,99;1551,62;1537,97;1540,82;;1;;0;
2017-08-24;;;1542,14;1546,86;1537,99;1537,99;;1;;0;
2017-08-23;;;1543,76;1546,82;1538,73;1542,14;;1;;0;
2017-08-22;;;1524,25;1543,99;1524,25;1543,76;;1;;0;
2017-08-21;;;1532,12;1532,12;1519,22;1524,25;;1;;0;
2017-08-18;;;1540,09;1540,09;1524,36;1532,12;;1;;0;
2017-08-17;;;1552,16;1552,50;1538,72;1540,09;;1;;0;
2017-08-16;;;1543,37;1556,55;1543,37;1552,16;;1;;0;
2017-08-15;;;1554,58;1560,50;1542,49;1543,37;;1;;0;
2017-08-14;;;1538,96;1556,35;1538,96;1554,58;;1;;0;
2017-08-11;;;1554,75;1554,75;1535,65;1538,96;;1;;0;
2017-08-10;;;1571,12;1571,12;1554,75;1554,75;;1;;0;
2017-08-09;;;1581,32;1581,32;1562,77;1571,20;;1;;0;
2017-08-08;;;1575,47;1583,14;1571,36;1581,32;;1;;0;
2017-08-07;;;1573,47;1578,88;1569,43;1575,47;;1;;0;
2017-08-04;;;1559,47;1577,61;1556,68;1573,47;;1;;0;
2017-08-03;;;1563,17;1567,05;1554,45;1559,66;;1;;0;
2017-08-02;;;1566,31;1573,45;1558,95;1563,20;;1;;0;
2017-08-01;;;1548,19;1569,56;1548,19;1566,31;;1;;0;
2017-07-31;;;1557,17;1561,96;1548,06;1548,19;;1;;0;
2017-07-28;;;1570,48;1570,79;1550,65;1557,56;;1;;0;
2017-07-27;;;1579,81;1581,11;1570,24;1570,48;;1;;0;
2017-07-26;;;1568,81;1581,52;1565,02;1580,22;;1;;0;
2017-07-25;;;1567,36;1575,32;1567,36;1568,91;;1;;0;
2017-07-24;;;1581,37;1583,61;1566,88;1566,88;;1;;0;
2017-07-21;;;1597,45;1597,45;1574,70;1581,37;;1;;0;
2017-07-20;;;1601,32;1612,52;1593,15;1597,84;;1;;0;
2017-07-19;;;1607,36;1618,57;1592,51;1609,96;;1;;0;
2017-07-18;;;1639,33;1639,35;1605,37;1607,36;;1;;0;
2017-07-17;;;1646,87;1651,63;1629,10;1639,33;;1;;0;
2017-07-14;;;1643,07;1649,83;1641,41;1646,83;;1;;0;
2017-07-13;;;1650,63;1651,15;1640,45;1642,49;;1;;0;
2017-07-12;;;1621,57;1650,70;1621,57;1650,59;;1;;0;
2017-07-11;;;1624,81;1631,29;1620,69;1621,57;;1;;0;
2017-07-10;;;1617,00;1627,81;1617,00;1624,81;;1;;0;
2017-07-07;;;1620,96;1623,17;1614,64;1617,00;;1;;0;
2017-07-06;;;1627,21;1627,21;1609,98;1620,99;;1;;0;
2017-07-05;;;1621,71;1629,27;1614,22;1627,21;;1;;0;
2017-07-04;;;1627,01;1627,29;1617,48;1621,67;;1;;0;
2017-07-03;;;1602,70;1628,55;1602,70;1627,41;;1;;0;
2017-06-30;;;1613,22;1620,48;1602,53;1602,53;;1;;0;
2017-06-29;;;1630,98;1643,72;1612,39;1613,22;;1;;0;
2017-06-28;;;1628,54;1630,98;1611,80;1630,98;;1;;0;
2017-06-27;;;1643,52;1643,52;1628,54;1628,54;;1;;0;
2017-06-26;;;1645,46;1654,88;1641,23;1643,52;;1;;0;
2017-06-22;;;1641,69;1645,36;1634,19;1645,36;;1;;0;
2017-06-21;;;1647,67;1647,67;1631,34;1641,71;;1;;0;
2017-06-20;;;1653,72;1658,87;1647,67;1647,67;;1;;0;
2017-06-19;;;1636,78;1655,08;1636,78;1653,40;;1;;0;
2017-06-16;;;1625,81;1638,42;1625,81;1635,93;;1;;0;
2017-06-15;;;1641,52;1641,52;1616,22;1624,97;;1;;0;
2017-06-14;;;1649,06;1657,20;1638,38;1639,59;;1;;0;
2017-06-13;;;1638,80;1653,52;1638,80;1648,61;;1;;0;
2017-06-12;;;1654,65;1654,65;1584,37;1638,80;;1;;0;
2017-06-09;;;1643,77;1656,09;1642,20;1654,80;;1;;0;
2017-06-08;;;1640,54;1651,72;1640,15;1643,77;;1;;0;
2017-06-07;;;1637,45;1648,47;1630,68;1640,54;;1;;0;
2017-06-05;;;1647,53;1649,30;1637,85;1637,90;;1;;0;
2017-06-02;;;1644,21;1656,02;1644,21;1646,67;;1;;0;
2017-06-01;;;1639,30;1646,81;1636,01;1641,32;;1;;0;
2017-05-31;;;1639,74;1650,26;1635,29;1639,11;;1;;0;
2017-05-30;;;1631,80;1640,08;1623,86;1639,74;;1;;0;
2017-05-29;;;1635,77;1636,02;1629,83;1631,91;;1;;0;
2017-05-26;;;1638,99;1640,12;1626,44;1635,77;;1;;0;
2017-05-24;;;1641,71;1641,71;1634,25;1638,89;;1;;0;
2017-05-23;;;1629,18;1641,77;1628,79;1641,71;;1;;0;
2017-05-22;;;1630,30;1635,61;1626,02;1629,21;;1;;0;
2017-05-19;;;1616,14;1631,81;1616,14;1629,21;;1;;0;
2017-05-18;;;1627,11;1628,52;1604,29;1615,27;;1;;0;
2017-05-17;;;1653,06;1653,06;1624,55;1628,37;;1;;0;
2017-05-16;;;1649,84;1657,13;1646,77;1653,06;;1;;0;
2017-05-15;;;1647,25;1650,73;1644,74;1649,84;;1;;0;
2017-05-12;;;1643,83;1647,28;1640,79;1646,45;;1;;0;
2017-05-11;;;1649,04;1649,17;1637,88;1642,02;;1;;0;
2017-05-10;;;1652,14;1652,14;1642,08;1649,65;;1;;0;
2017-05-09;;;1640,07;1654,54;1640,07;1653,11;;1;;0;
2017-05-08;;;1642,06;1645,80;1629,69;1639,49;;1;;0;
2017-05-05;;;1638,33;1642,04;1632,33;1642,04;;1;;0;
2017-05-04;;;1635,69;1640,71;1632,91;1638,33;;1;;0;
2017-05-03;;;1636,50;1636,50;1626,43;1633,99;;1;;0;
2017-05-02;;;1626,99;1636,51;1626,03;1636,51;;1;;0;
2017-04-28;;;1616,70;1627,73;1616,33;1626,99;;1;;0;
2017-04-27;;;1617,35;1620,74;1614,57;1616,58;;1;;0;
2017-04-26;;;1617,08;1621,94;1608,99;1620,28;;1;;0;
2017-04-25;;;1609,59;1620,64;1606,89;1617,05;;1;;0;
2017-04-24;;;1574,10;1609,27;1574,10;1609,27;;1;;0;
2017-04-21;;;1568,49;1578,26;1567,48;1573,25;;1;;0;
2017-04-20;;;1565,72;1571,67;1560,93;1568,74;;1;;0;
2017-04-19;;;1557,10;1571,22;1552,46;1565,73;;1;;0;
2017-04-18;;;1574,35;1576,71;1553,07;1557,21;;1;;0;
2017-04-13;;;1573,78;1575,85;1567,41;1572,81;;1;;0;
2017-04-12;;;1571,02;1585,45;1571,02;1575,02;;1;;0;
2017-04-11;;;1572,10;1577,63;1564,88;1570,91;;1;;0;
2017-04-10;;;1569,80;1572,61;1566,05;1572,47;;1;;0;
2017-04-07;;;1562,82;1569,73;1553,43;1569,67;;1;;0;
2017-04-06;;;1558,43;1564,07;1543,70;1564,05;;1;;0;
2017-04-05;;;1567,51;1568,42;1557,09;1558,56;;1;;0;
2017-04-04;;;1571,30;1578,62;1564,28;1567,30;;1;;0;
2017-04-03;;;1587,87;1591,13;1570,57;1571,41;;1;;0;
2017-03-31;;;1583,66;1590,52;1570,22;1587,63;;1;;0;
2017-03-30;;;1585,17;1585,17;1572,16;1583,88;;1;;0;
2017-03-29;;;1580,53;1587,08;1576,39;1584,43;;1;;0;
2017-03-28;;;1575,08;1581,30;1567,85;1580,09;;1;;0;
2017-03-27;;;1578,31;1578,31;1556,45;1574,51;;1;;0;
2017-03-24;;;1580,91;1582,04;1573,07;1579,70;;1;;0;
2017-03-23;;;1563,64;1581,57;1560,84;1581,28;;1;;0;
2017-03-22;;;1569,94;1569,94;1551,24;1562,96;;1;;0;
2017-03-21;;;1583,81;1588,63;1569,00;1570,88;;1;;0;
2017-03-20;;;1583,53;1587,79;1581,40;1583,25;;1;;0;
2017-03-17;;;1593,94;1593,94;1578,47;1584,97;;1;;0;
2017-03-16;;;1591,13;1603,06;1585,60;1593,25;;1;;0;
2017-03-15;;;1586,59;1590,23;1581,22;1588,89;;1;;0;
2017-03-14;;;1594,78;1595,16;1576,51;1586,00;;1;;0;
2017-03-13;;;1587,88;1599,83;1586,01;1594,71;;1;;0;
2017-03-10;;;1584,09;1595,00;1584,09;1587,93;;1;;0;
2017-03-09;;;1577,75;1585,44;1572,60;1583,73;;1;;0;
2017-03-08;;;1575,78;1583,22;1574,21;1578,23;;1;;0;
2017-03-07;;;1575,54;1578,25;1567,59;1575,77;;1;;0;
2017-03-06;;;1581,29;1581,29;1571,06;1575,52;;1;;0;
2017-03-03;;;1579,57;1585,61;1573,99;1581,32;;1;;0;
2017-03-02;;;1591,32;1594,46;1578,27;1580,53;;1;;0;
2017-03-01;;;1570,96;1594,56;1570,96;1591,37;;1;;0;
2017-02-28;;;1564,86;1572,73;1561,59;1570,17;;1;;0;
2017-02-27;;;1571,45;1577,06;1561,64;1564,63;;1;;0;
2017-02-24;;;1587,81;1589,51;1563,04;1569,86;;1;;0;
2017-02-23;;;1582,16;1593,61;1582,16;1588,30;;1;;0;
2017-02-22;;;1589,20;1593,88;1578,55;1582,13;;1;;0;
2017-02-21;;;1576,56;1592,75;1570,01;1590,09;;1;;0;
2017-02-20;;;1572,58;1582,78;1572,58;1576,33;;1;;0;
2017-02-17;;;1576,06;1578,91;1566,47;1570,59;;1;;0;
2017-02-16;;;1574,15;1580,99;1572,27;1576,33;;1;;0;
2017-02-15;;;1570,76;1577,73;1568,17;1574,02;;1;;0;
2017-02-14;;;1572,36;1573,11;1563,74;1569,75;;1;;0;
2017-02-13;;;1563,08;1572,53;1563,08;1572,18;;1;;0;
2017-02-10;;;1559,22;1568,21;1556,66;1562,73;;1;;0;
2017-02-09;;;1549,40;1557,50;1545,69;1557,50;;1;;0;
2017-02-08;;;1550,22;1552,25;1540,03;1549,24;;1;;0;
2017-02-07;;;1549,26;1560,71;1545,73;1550,94;;1;;0;
2017-02-06;;;1557,38;1558,92;1547,39;1548,90;;1;;0;
2017-02-03;;;1552,10;1559,13;1550,11;1557,31;;1;;0;
2017-02-02;;;1547,35;1554,58;1544,60;1551,85;;1;;0;
2017-02-01;;;1537,47;1554,15;1537,47;1547,31;;1;;0;
2017-01-31;;;1528,63;1548,14;1528,63;1536,75;;1;;0;
2017-01-30;;;1538,50;1538,50;1526,47;1528,89;;1;;0;
2017-01-27;;;1553,79;1553,79;1536,77;1538,76;;1;;0;
2017-01-26;;;1551,96;1563,52;1551,22;1553,89;;1;;0;
2017-01-25;;;1523,99;1545,99;1523,99;1545,99;;1;;0;
2017-01-24;;;1504,91;1522,87;1504,91;1522,85;;1;;0;
2017-01-23;;;1524,37;1524,37;1503,05;1504,69;;1;;0;
2017-01-20;;;1513,77;1527,38;1507,78;1525,49;;1;;0;
2017-01-19;;;1516,00;1521,92;1508,48;1513,92;;1;;0;
2017-01-18;;;1508,05;1515,99;1503,11;1515,99;;1;;0;
2017-01-17;;;1512,86;1514,58;1498,74;1507,32;;1;;0;
2017-01-16;;;1518,27;1518,27;1511,07;1512,97;;1;;0;
2017-01-13;;;1504,22;1522,49;1504,22;1522,49;;1;;0;
2017-01-12;;;1511,91;1513,24;1499,58;1503,31;;1;;0;
2017-01-11;;;1508,71;1517,75;1501,03;1511,88;;1;;0;
2017-01-10;;;1509,85;1516,57;1506,30;1510,09;;1;;0;
2017-01-09;;;1522,23;1525,38;1504,07;1509,82;;1;;0;
2017-01-05;;;1530,93;1530,93;1521,88;1522,10;;1;;0;
2017-01-04;;;1535,16;1538,77;1527,59;1530,93;;1;;0;
2017-01-03;;;1527,25;1541,20;1526,26;1534,70;;1;;0;
2017-01-02;;;1516,43;1530,61;1510,67;1526,83;;1;;0;
2016-12-30;;;1518,34;1522,06;1511,28;1517,20;;1;;0;
2016-12-29;;;1526,70;1526,70;1516,92;1518,37;;1;;0;
2016-12-28;;;1532,86;1532,86;1526,29;1527,30;;1;;0;
2016-12-27;;;1525,71;1536,01;1525,48;1533,31;;1;;0;
2016-12-23;;;1519,35;1528,42;1519,28;1525,80;;1;;0;
2016-12-22;;;1525,27;1525,27;1515,61;1519,54;;1;;0;
2016-12-21;;;1535,56;1537,35;1521,64;1525,47;;1;;0;
2016-12-20;;;1542,18;1547,86;1535,12;1536,72;;1;;0;
2016-12-19;;;1548,04;1552,55;1542,03;1542,71;;1;;0;
2016-12-16;;;1550,21;1553,60;1544,38;1548,20;;1;;0;
2016-12-15;;;1541,39;1551,14;1532,10;1550,52;;1;;0;
2016-12-14;;;1551,09;1551,09;1538,63;1541,39;;1;;0;
2016-12-13;;;1537,54;1551,96;1535,48;1551,00;;1;;0;
2016-12-12;;;1534,10;1541,00;1529,29;1537,93;;1;;0;
2016-12-09;;;1519,16;1538,38;1514,16;1534,27;;1;;0;
2016-12-08;;;1505,10;1520,15;1503,38;1520,15;;1;;0;
2016-12-07;;;1493,18;1503,98;1493,18;1503,95;;1;;0;
2016-12-06;;;1483,75;1492,17;1479,69;1492,17;;1;;0;
2016-12-05;;;1469,84;1490,63;1462,92;1483,29;;1;;0;
2016-12-02;;;1477,92;1477,92;1461,66;1470,08;;1;;0;
2016-12-01;;;1480,53;1482,56;1473,35;1477,95;;1;;0;
2016-11-30;;;1467,03;1484,02;1466,79;1481,14;;1;;0;
2016-11-29;;;1472,64;1479,07;1462,30;1467,18;;1;;0;
2016-11-28;;;1491,06;1491,06;1469,88;1472,68;;1;;0;
2016-11-25;;;1484,34;1491,23;1478,33;1491,23;;1;;0;
2016-11-24;;;1483,33;1487,72;1479,18;1484,33;;1;;0;
2016-11-23;;;1485,71;1488,68;1476,36;1482,63;;1;;0;
2016-11-22;;;1479,14;1490,29;1478,62;1485,05;;1;;0;
2016-11-21;;;1477,18;1482,12;1466,02;1478,58;;1;;0;
2016-11-18;;;1473,25;1478,75;1467,70;1476,47;;1;;0;
2016-11-17;;;1457,36;1472,62;1454,15;1472,05;;1;;0;
2016-11-16;;;1466,82;1473,83;1454,46;1458,25;;1;;0;
2016-11-15;;;1445,50;1467,28;1445,50;1466,46;;1;;0;
2016-11-14;;;1454,30;1469,59;1438,41;1443,08;;1;;0;
2016-11-11;;;1461,74;1470,52;1449,66;1451,53;;1;;0;
2016-11-10;;;1457,46;1479,31;1453,68;1460,52;;1;;0;
2016-11-09;;;1430,91;1458,96;1391,81;1456,71;;1;;0;
2016-11-08;;;1432,39;1441,37;1427,20;1439,43;;1;;0;
2016-11-07;;;1407,88;1434,17;1407,88;1431,77;;1;;0;
2016-11-04;;;1420,25;1420,25;1404,58;1406,10;;1;;0;
2016-11-03;;;1417,34;1429,76;1413,91;1421,01;;1;;0;
2016-11-02;;;1431,37;1431,37;1416,50;1417,37;;1;;0;
2016-11-01;;;1447,13;1457,01;1431,87;1431,87;;1;;0;
2016-10-31;;;1458,96;1458,96;1444,75;1446,35;;1;;0;
2016-10-28;;;1455,00;1461,19;1443,07;1459,36;;1;;0;
2016-10-27;;;1455,71;1459,61;1445,57;1456,55;;1;;0;
2016-10-26;;;1454,81;1458,80;1440,69;1454,21;;1;;0;
2016-10-25;;;1456,99;1461,10;1449,89;1451,27;;1;;0;
2016-10-24;;;1464,96;1473,48;1454,99;1456,79;;1;;0;
2016-10-21;;;1464,25;1472,06;1458,63;1464,85;;1;;0;
2016-10-20;;;1456,12;1467,85;1449,38;1465,84;;1;;0;
2016-10-19;;;1459,15;1462,67;1448,05;1455,27;;1;;0;
2016-10-18;;;1441,43;1459,94;1441,43;1458,63;;1;;0;
2016-10-17;;;1445,58;1447,24;1436,66;1438,28;;1;;0;
2016-10-14;;;1430,31;1447,58;1430,02;1446,00;;1;;0;
2016-10-13;;;1442,50;1442,50;1422,09;1426,69;;1;;0;
2016-10-12;;;1454,56;1459,70;1442,50;1442,50;;1;;0;
2016-10-11;;;1467,06;1468,16;1454,70;1455,41;;1;;0;
2016-10-10;;;1451,73;1467,78;1449,09;1467,45;;1;;0;
2016-10-07;;;1458,05;1458,05;1444,90;1451,65;;1;;0;
2016-10-06;;;1453,17;1461,51;1452,82;1458,38;;1;;0;
2016-10-05;;;1453,22;1455,22;1445,96;1452,50;;1;;0;
2016-10-04;;;1443,28;1456,35;1442,63;1456,22;;1;;0;
2016-10-03;;;1439,83;1450,70;1437,67;1443,46;;1;;0;
2016-09-30;;;1434,65;1439,08;1407,99;1439,08;;1;;0;
2016-09-29;;;1425,38;1442,89;1425,38;1434,81;;1;;0;
2016-09-28;;;1422,59;1436,04;1422,59;1425,24;;1;;0;
2016-09-27;;;1419,03;1428,70;1403,92;1421,20;;1;;0;
2016-09-26;;;1436,56;1436,56;1415,20;1418,19;;1;;0;
2016-09-23;;;1446,07;1446,07;1432,31;1437,52;;1;;0;
2016-09-22;;;1423,35;1448,05;1423,35;1446,01;;1;;0;
2016-09-21;;;1420,23;1434,71;1420,14;1422,66;;1;;0;
2016-09-20;;;1418,75;1424,90;1415,12;1418,44;;1;;0;
2016-09-19;;;1407,02;1421,48;1407,02;1419,01;;1;;0;
2016-09-16;;;1415,50;1415,50;1404,02;1405,31;;1;;0;
2016-09-15;;;1409,89;1417,64;1401,50;1416,83;;1;;0;
2016-09-14;;;1412,13;1418,13;1407,02;1409,89;;1;;0;
2016-09-13;;;1418,12;1427,12;1410,79;1410,79;;1;;0;
2016-09-12;;;1426,50;1426,50;1400,20;1417,36;;1;;0;
2016-09-09;;;1439,77;1440,88;1424,91;1426,56;;1;;0;
2016-09-08;;;1441,14;1443,21;1430,53;1440,03;;1;;0;
2016-09-07;;;1437,92;1443,46;1435,74;1441,52;;1;;0;
2016-09-06;;;1439,38;1444,72;1434,17;1435,19;;1;;0;
2016-09-05;;;1437,47;1443,22;1437,47;1440,76;;1;;0;
2016-09-02;;;1418,25;1437,24;1418,25;1437,24;;1;;0;
2016-09-01;;;1419,88;1430,60;1416,51;1417,59;;1;;0;
2016-08-31;;;1417,99;1429,11;1416,00;1418,14;;1;;0;
2016-08-30;;;1411,98;1423,50;1411,98;1418,43;;1;;0;
2016-08-29;;;1410,16;1411,98;1400,47;1411,98;;1;;0;
2016-08-26;;;1403,14;1414,51;1397,97;1411,65;;1;;0;
2016-08-25;;;1411,91;1411,91;1401,13;1405,08;;1;;0;
2016-08-24;;;1406,21;1419,24;1396,53;1412,94;;1;;0;
2016-08-23;;;1392,48;1408,92;1392,48;1406,55;;1;;0;
2016-08-22;;;1393,31;1403,66;1387,99;1391,47;;1;;0;
2016-08-19;;;1403,32;1405,77;1386,70;1393,61;;1;;0;
2016-08-18;;;1392,74;1405,31;1392,74;1403,02;;1;;0;
2016-08-17;;;1406,49;1411,33;1389,75;1392,05;;1;;0;
2016-08-16;;;1419,66;1419,66;1405,13;1406,26;;1;;0;
2016-08-15;;;1413,95;1424,70;1413,82;1421,58;;1;;0;
2016-08-12;;;1416,96;1419,81;1410,84;1414,21;;1;;0;
2016-08-11;;;1406,35;1416,90;1401,14;1416,90;;1;;0;
2016-08-10;;;1410,43;1410,43;1403,96;1405,99;;1;;0;
2016-08-09;;;1385,55;1411,35;1382,87;1411,35;;1;;0;
2016-08-08;;;1379,79;1388,44;1379,79;1385,68;;1;;0;
2016-08-05;;;1366,19;1381,16;1366,14;1378,83;;1;;0;
2016-08-04;;;1354,03;1366,35;1354,03;1365,85;;1;;0;
2016-08-03;;;1359,05;1362,28;1347,09;1352,34;;1;;0;
2016-08-02;;;1379,56;1380,37;1357,43;1358,62;;1;;0;
2016-08-01;;;1388,83;1395,74;1374,81;1379,46;;1;;0;
2016-07-29;;;1383,01;1389,83;1382,09;1386,66;;1;;0;
2016-07-28;;;1387,09;1393,07;1379,78;1382,08;;1;;0;
2016-07-27;;;1383,69;1395,87;1383,69;1387,51;;1;;0;
2016-07-26;;;1385,97;1389,95;1375,75;1382,73;;1;;0;
2016-07-25;;;1381,26;1397,03;1381,26;1385,97;;1;;0;
2016-07-22;;;1381,30;1382,08;1372,16;1377,47;;1;;0;
2016-07-21;;;1386,30;1390,46;1373,42;1381,70;;1;;0;
2016-07-20;;;1373,65;1386,72;1373,65;1386,59;;1;;0;
2016-07-19;;;1367,46;1378,72;1360,79;1371,90;;1;;0;
2016-07-18;;;1372,53;1380,06;1360,12;1368,25;;1;;0;
2016-07-15;;;1365,09;1377,40;1361,11;1372,80;;1;;0;
2016-07-14;;;1356,79;1369,72;1356,79;1364,92;;1;;0;
2016-07-13;;;1354,47;1363,40;1351,76;1356,35;;1;;0;
2016-07-12;;;1350,19;1358,76;1346,39;1354,51;;1;;0;
2016-07-11;;;1328,73;1351,36;1328,73;1350,09;;1;;0;
2016-07-08;;;1304,65;1326,76;1300,27;1326,21;;1;;0;
2016-07-07;;;1285,06;1313,45;1285,06;1305,33;;1;;0;
2016-07-06;;;1300,71;1303,68;1275,23;1284,58;;1;;0;
2016-07-05;;;1324,93;1324,93;1300,46;1303,01;;1;;0;
2016-07-04;;;1340,58;1345,73;1324,86;1325,54;;1;;0;
2016-07-01;;;1325,17;1342,18;1325,17;1340,26;;1;;0;
2016-06-30;;;1309,58;1324,38;1300,69;1323,57;;1;;0;
2016-06-29;;;1280,69;1309,62;1280,69;1309,57;;1;;0;
2016-06-28;;;1247,00;1290,36;1247,00;1278,52;;1;;0;
2016-06-27;;;1353,23;1353,23;1240,68;1246,10;;1;;0;
2016-06-23;;;1354,58;1366,98;1347,43;1360,73;;1;;0;
2016-06-22;;;1345,08;1357,91;1338,65;1354,60;;1;;0;
2016-06-21;;;1340,00;1346,92;1331,50;1344,59;;1;;0;
2016-06-20;;;1301,39;1340,36;1301,39;1340,29;;1;;0;
2016-06-17;;;1280,58;1300,27;1280,58;1298,38;;1;;0;
2016-06-16;;;1301,27;1301,27;1270,71;1278,71;;1;;0;
2016-06-15;;;1275,89;1306,89;1275,89;1304,09;;1;;0;
2016-06-14;;;1294,32;1294,32;1270,16;1273,97;;1;;0;
2016-06-13;;;1312,79;1312,79;1290,37;1294,51;;1;;0;
2016-06-10;;;1343,15;1343,15;1313,36;1315,06;;1;;0;
2016-06-09;;;1361,58;1362,45;1343,22;1344,00;;1;;0;
2016-06-08;;;1366,56;1366,56;1359,11;1361,49;;1;;0;
2016-06-07;;;1346,99;1369,03;1346,99;1367,15;;1;;0;
2016-06-03;;;1360,40;1369,68;1338,94;1345,44;;1;;0;
2016-06-02;;;1357,10;1364,12;1354,94;1359,14;;1;;0;
2016-06-01;;;1369,58;1369,58;1351,90;1356,75;;1;;0;
2016-05-31;;;1380,14;1383,38;1368,53;1369,48;;1;;0;
2016-05-30;;;1376,54;1380,44;1371,69;1379,80;;1;;0;
2016-05-27;;;1375,73;1379,20;1370,39;1376,50;;1;;0;
2016-05-26;;;1365,79;1376,44;1364,17;1376,15;;1;;0;
2016-05-25;;;1358,24;1370,45;1358,24;1367,07;;1;;0;
2016-05-24;;;1337,85;1358,68;1327,56;1357,10;;1;;0;
2016-05-23;;;1342,58;1345,52;1332,03;1338,97;;1;;0;
2016-05-20;;;1322,23;1342,99;1322,23;1342,68;;1;;0;
2016-05-19;;;1340,75;1340,75;1321,80;1321,80;;1;;0;
2016-05-18;;;1331,50;1340,96;1322,26;1340,93;;1;;0;
2016-05-17;;;1336,14;1348,46;1327,55;1331,71;;1;;0;
2016-05-16;;;1323,25;1336,63;1311,61;1336,14;;1;;0;
2016-05-13;;;1311,93;1325,85;1304,86;1323,18;;1;;0;
2016-05-12;;;1325,97;1332,70;1311,30;1312,28;;1;;0;
2016-05-11;;;1331,00;1338,52;1321,79;1326,13;;1;;0;
2016-05-10;;;1328,68;1342,26;1328,68;1332,58;;1;;0;
2016-05-09;;;1309,52;1336,61;1309,52;1328,20;;1;;0;
2016-05-06;;;1317,69;1317,69;1300,90;1309,17;;1;;0;
2016-05-04;;;1335,39;1336,00;1318,02;1319,17;;1;;0;
2016-05-03;;;1352,91;1353,48;1326,35;1335,39;;1;;0;
2016-05-02;;;1360,71;1365,07;1350,62;1352,91;;1;;0;
2016-04-29;;;1389,61;1389,61;1357,90;1360,71;;1;;0;
2016-04-28;;;1385,92;1391,26;1364,41;1389,61;;1;;0;
2016-04-27;;;1388,95;1395,75;1382,12;1386,78;;1;;0;
2016-04-26;;;1389,24;1399,95;1386,72;1389,80;;1;;0;
2016-04-25;;;1396,57;1401,34;1384,99;1389,57;;1;;0;
2016-04-22;;;1408,52;1408,93;1392,57;1396,37;;1;;0;
2016-04-21;;;1419,85;1422,79;1402,00;1409,49;;1;;0;
2016-04-20;;;1408,60;1419,80;1404,13;1419,67;;1;;0;
2016-04-19;;;1383,34;1413,83;1383,34;1410,87;;1;;0;
2016-04-18;;;1380,26;1386,45;1364,66;1381,89;;1;;0;
2016-04-15;;;1383,99;1387,11;1379,03;1381,33;;1;;0;
2016-04-14;;;1393,10;1396,47;1381,52;1384,11;;1;;0;
2016-04-13;;;1368,65;1394,82;1368,65;1392,59;;1;;0;
2016-04-12;;;1368,04;1368,64;1353,23;1366,60;;1;;0;
2016-04-11;;;1364,41;1376,37;1353,57;1368,62;;1;;0;
2016-04-08;;;1331,38;1365,00;1331,38;1364,94;;1;;0;
2016-04-07;;;1348,87;1349,04;1330,51;1330,84;;1;;0;
2016-04-06;;;1333,85;1349,02;1323,55;1349,02;;1;;0;
2016-04-05;;;1361,86;1361,86;1327,44;1333,85;;1;;0;
2016-04-04;;;1358,22;1370,43;1351,07;1361,86;;1;;0;
2016-04-01;;;1360,79;1360,79;1343,27;1358,22;;1;;0;
2016-03-31;;;1375,54;1375,54;1362,78;1365,70;;1;;0;
2016-03-30;;;1348,70;1383,41;1348,70;1376,82;;1;;0;
2016-03-29;;;1346,41;1358,13;1339,88;1348,70;;1;;0;
